id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
16980,2.538,65.011,51.868,56.929,,,,,,,,,,,,,2.246
16981,23.543,1.744,31.037,51.371,,,,,,,,,,,,,2.32
16982,46.479,4.297,53.096,6.765,,,,,,,,,,,,,4.031
16983,31.001,34.252,15.664,11.867,,,,,,,,,,,,,3.382
16984,79.327,38.528,81.618,7.954,,,,,,,,,,,,,2.22
16985,73.539,63.896,28.242,43.448,,,,,,,,,,,,,2.203
16986,48.124,47.007,19.086,9.99,,,,,,,,,,,,,3.084
16987,47.021,34.74,68.988,32.872,,,,,,,,,,,,,2.187
16988,38.319,11.363,88.171,37.452,,,,,,,,,,,,,2.179
16989,69.952,15.505,6.566,14.244,,,,,,,,,,,,,1.877
16990,85.13,77.564,12.609,40.622,,,,,,,,,,,,,2.451
16991,53.66,32.493,41.253,37.99,,,,,,,,,,,,,2.194
16992,7.549,12.912,69.015,14.858,,,,,,,,,,,,,1.697
16993,63.611,58.699,16.017,17.867,,,,,,,,,,,,,2.005
16994,39.63,62.536,60.348,80.416,,,,,,,,,,,,,3.326
16995,72.252,54.273,88.593,24.936,,,,,,,,,,,,,3.789
16996,53.313,77.979,65.886,63.504,,,,,,,,,,,,,5.924
16997,52.592,60.745,23.623,11.958,,,,,,,,,,,,,3.07
16998,33.186,65.807,33.619,51.935,,,,,,,,,,,,,2.686
16999,59.869,45.882,67.861,8.211,,,,,,,,,,,,,1.798
17000,81.914,18.678,17.647,4.163,,,,,,,,,,,,,3.173
17001,6.75,51.474,22.113,21.809,,,,,,,,,,,,,4.198
17002,6.03,14.755,34.524,14.644,,,,,,,,,,,,,4.335
17003,56.351,64.182,23.249,72.21,,,,,,,,,,,,,3.745
17004,40.518,44.228,80.727,10.089,,,,,,,,,,,,,3.462
17005,77.797,47.146,89.549,45.972,,,,,,,,,,,,,3.126
17006,88.325,22.637,29.545,36.066,,,,,,,,,,,,,3.494
17007,69.778,89.061,8.137,61.476,,,,,,,,,,,,,3.831
17008,29.554,58.248,20.486,80.32,,,,,,,,,,,,,5.116
17009,13.721,16.898,79.944,19.493,,,,,,,,,,,,,4.943
17010,28.427,4.526,14.424,56.004,,,,,,,,,,,,,2.487
17011,75.126,28.712,58.274,13.769,,,,,,,,,,,,,3.083
17012,78.182,14.667,6.272,88.94,,,,,,,,,,,,,2.009
17013,84.878,18.774,26.102,6.163,,,,,,,,,,,,,2.138
17014,32.813,70.821,76.69,17.142,,,,,,,,,,,,,2.506
17015,32.291,53.45,17.383,42.795,,,,,,,,,,,,,2.382
17016,44.025,23.758,35.173,72.54,,,,,,,,,,,,,3.126
17017,12.087,87.163,73.384,56.787,,,,,,,,,,,,,2.428
17018,77.511,10.712,87.627,83.037,,,,,,,,,,,,,3.892
17019,2.384,6.266,19.699,11.889,,,,,,,,,,,,,2.691
17020,81.677,26.665,12.188,83.473,,,,,,,,,,,,,1.952
17021,78.88,72.101,74.333,61.439,,,,,,,,,,,,,1.949
17022,75.687,36.284,80.104,18.963,,,,,,,,,,,,,1.607
17023,82.625,20.917,77.061,8.121,,,,,,,,,,,,,3.635
17024,88.349,12.833,27.203,63.881,,,,,,,,,,,,,1.656
17025,50.168,19.111,32.719,55.221,,,,,,,,,,,,,2.125
17026,23.474,82.476,14.641,42.104,,,,,,,,,,,,,2.007
17027,55.978,24.95,32.125,9.264,,,,,,,,,,,,,1.925
17028,37.617,5.468,31.58,86.62,,,,,,,,,,,,,2.257
17029,57.919,73.493,76.713,41.089,,,,,,,,,,,,,1.835
17030,74.042,61.087,26.321,3.251,,,,,,,,,,,,,1.712
17031,24.602,87.284,19.545,53.857,,,,,,,,,,,,,2.112
17032,87.32,25.993,53.456,23.589,,,,,,,,,,,,,3.953
17033,51.352,26.421,21.391,44.7,,,,,,,,,,,,,2.109
17034,85.459,19.054,33.241,3.201,,,,,,,,,,,,,2.085
17035,82.627,69.415,87.594,75.764,,,,,,,,,,,,,2.208
17036,29.966,77.989,25.676,22.329,,,,,,,,,,,,,1.88
17037,65.27,38.414,61.938,24.606,,,,,,,,,,,,,1.41
17038,30.084,64.083,25.608,30.729,,,,,,,,,,,,,1.952
17039,43.703,86.745,29.765,8.631,,,,,,,,,,,,,1.881
17040,44.813,17.616,41.704,62.591,,,,,,,,,,,,,1.553
17041,38.753,10.641,28.799,89.084,,,,,,,,,,,,,1.487
17042,73.668,27.928,82.298,71.746,,,,,,,,,,,,,2.312
17043,72.888,57.832,34.915,52.003,,,,,,,,,,,,,2.145
17044,87.517,42.919,33.218,37.913,,,,,,,,,,,,,2.039
17045,77.93,85.095,69.317,45.687,,,,,,,,,,,,,1.948
17046,17.466,35.261,21.666,81.849,,,,,,,,,,,,,1.625
17047,23.019,47.829,2.89,80.187,,,,,,,,,,,,,2.081
17048,81.537,52.756,44.099,8.498,,,,,,,,,,,,,1.884
17049,6.82,76.201,8.301,6.423,,,,,,,,,,,,,1.603
17050,51.084,20.438,2.241,82.927,,,,,,,,,,,,,2.656
17051,45.744,51.606,9.964,33.164,,,,,,,,,,,,,1.955
17052,81.2,69.746,18.492,74.643,,,,,,,,,,,,,1.902
17053,45.922,9.295,58.165,70.911,,,,,,,,,,,,,2.049
17054,21.287,77.693,31.926,6.434,,,,,,,,,,,,,1.598
17055,89.622,35.585,11.901,44.223,,,,,,,,,,,,,1.5
17056,46.887,19.621,62.341,26.137,,,,,,,,,,,,,1.763
17057,65.371,69.577,88.353,50.054,,,,,,,,,,,,,2.082
17058,46.046,62.279,66.163,86.893,,,,,,,,,,,,,1.904
17059,61.428,11.68,41.333,22.554,,,,,,,,,,,,,1.829
17060,21.333,2.918,39.048,28.565,,,,,,,,,,,,,1.905
17061,27.037,61.942,69.128,2.365,,,,,,,,,,,,,1.739
17062,32.634,53.621,15.527,58.424,,,,,,,,,,,,,1.841
17063,57.765,16.955,36.449,33.385,,,,,,,,,,,,,1.727
17064,2.729,14.765,47.729,30.395,,,,,,,,,,,,,1.633
17065,10.931,6.371,74.99,62.141,,,,,,,,,,,,,2.52
17066,62.26,71.305,85.442,87.573,,,,,,,,,,,,,1.877
17067,81.212,6.677,23.837,20.661,,,,,,,,,,,,,1.714
17068,30.973,68.144,83.815,87.78,,,,,,,,,,,,,2.035
17069,53.02,15.674,51.806,20.758,,,,,,,,,,,,,1.756
17070,48.908,18.249,34.455,22.919,,,,,,,,,,,,,1.555
17071,43.709,38.016,13.03,71.103,,,,,,,,,,,,,2.233
17072,17.518,69.493,5.326,65.209,,,,,,,,,,,,,2.081
17073,67.324,72.215,29.073,31.014,,,,,,,,,,,,,2.518
17074,25.691,66.098,89.615,31.277,,,,,,,,,,,,,1.894
17075,43.794,63.506,4.924,29.385,,,,,,,,,,,,,1.791
17076,24.361,86.648,33.547,60.625,,,,,,,,,,,,,2.228
17077,83.135,50.554,63.103,38.568,,,,,,,,,,,,,1.997
17078,77.863,73.988,61.568,81.546,,,,,,,,,,,,,1.758
17079,53.462,62.783,11.142,79.772,,,,,,,,,,,,,2.808
17080,67.929,55.317,79.58,27.591,,,,,,,,,,,,,2.141
17081,30.369,61.081,86.384,3.367,,,,,,,,,,,,,2.127
17082,86.278,13.473,77.025,44.467,,,,,,,,,,,,,1.904
17083,10.029,26.247,70.904,78.406,,,,,,,,,,,,,1.431
17084,13.032,70.672,78.08,63.538,,,,,,,,,,,,,1.856
17085,76.551,67.252,72.573,52.286,,,,,,,,,,,,,2.632
17086,63.441,81.551,6.987,79.333,,,,,,,,,,,,,2.094
17087,4.933,78.445,81.8,47.892,,,,,,,,,,,,,1.977
17088,68.094,19.097,6.111,67.418,,,,,,,,,,,,,2
17089,45.668,68.891,67.099,88.47,,,,,,,,,,,,,1.728
17090,87.466,37.916,84.909,25.904,,,,,,,,,,,,,2.292
17091,35.362,37.156,77.366,32.7,,,,,,,,,,,,,1.689
17092,8.113,4.769,6.307,1.77,,,,,,,,,,,,,1.538
17093,27.638,30.603,8.444,78.721,,,,,,,,,,,,,2.479
17094,34.336,27.742,69.004,45.274,,,,,,,,,,,,,1.904
17095,80.562,56.534,56.098,69.002,,,,,,,,,,,,,2.105
17096,88.722,45.185,1.979,31.097,,,,,,,,,,,,,1.854
17097,46.84,27.652,43.657,3.45,,,,,,,,,,,,,1.597
17098,55.538,13.53,62.848,5.23,,,,,,,,,,,,,1.618
17099,53.549,71.917,17.22,79.875,,,,,,,,,,,,,2.129
17100,4.207,89.094,69.978,34.307,,,,,,,,,,,,,1.615
17101,75.709,9.649,9.603,37.047,,,,,,,,,,,,,1.714
17102,47.081,50.66,5.845,27.28,,,,,,,,,,,,,2.323
17103,73.623,66.545,7.831,42.905,,,,,,,,,,,,,2.222
17104,10.056,45.929,62.201,74.413,,,,,,,,,,,,,2.254
17105,17.663,59.47,24.487,87.725,,,,,,,,,,,,,1.662
17106,77.564,54.858,8.571,9.888,,,,,,,,,,,,,1.453
17107,25.384,3.178,56.142,32.548,,,,,,,,,,,,,1.987
17108,41.8,54.654,12.836,80.302,,,,,,,,,,,,,1.836
17109,18.152,31.869,29.383,84.305,,,,,,,,,,,,,1.535
17110,32.012,32.291,68.701,70.281,,,,,,,,,,,,,2.258
17111,2.11,84.437,52.498,76.176,,,,,,,,,,,,,2.599
17112,57.432,36.265,29.971,23.768,,,,,,,,,,,,,2.578
17113,55.873,26.292,28.637,29.541,,,,,,,,,,,,,2.737
17114,71.666,67.52,84.445,73.072,,,,,,,,,,,,,2.103
17115,12.05,31.736,80.165,54.103,,,,,,,,,,,,,2.255
17116,69.758,54.416,46.283,79.653,,,,,,,,,,,,,2.171
17117,69.075,38.424,18.515,55.022,,,,,,,,,,,,,2.268
17118,20.905,51.705,48.426,69.465,,,,,,,,,,,,,1.939
17119,55.13,28.004,34.141,71.982,,,,,,,,,,,,,1.655
17120,29.872,62.588,85.195,70.789,,,,,,,,,,,,,2.377
17121,84.631,42.325,71.62,74.945,,,,,,,,,,,,,1.83
17122,63.895,56.654,63.769,87.309,,,,,,,,,,,,,1.599
17123,53.348,58.093,13.909,69.598,,,,,,,,,,,,,2.166
17124,55.223,61.651,74.069,56.075,,,,,,,,,,,,,1.685
17125,56.482,56.538,12.421,70.353,,,,,,,,,,,,,1.324
17126,20.963,66.233,72.476,53.872,,,,,,,,,,,,,1.908
17127,25.502,84.06,70.704,7.583,,,,,,,,,,,,,1.876
17128,69.823,29.483,9.254,70.469,,,,,,,,,,,,,1.483
17129,68.233,86.666,77.923,81.188,,,,,,,,,,,,,1.775
17130,39.928,85.408,7.923,77.988,,,,,,,,,,,,,2.033
17131,13.582,3.281,44.102,24.928,,,,,,,,,,,,,1.741
17132,54.024,39.582,53.451,45.113,,,,,,,,,,,,,2.499
17133,4.949,89.973,83.694,62.7,,,,,,,,,,,,,2
17134,82.149,44.289,44.25,57.343,,,,,,,,,,,,,1.628
17135,9.334,30.159,68.945,21.994,,,,,,,,,,,,,1.904
17136,37.182,78.918,41.993,79.121,,,,,,,,,,,,,1.828
17137,89.032,32.751,23.57,49.327,,,,,,,,,,,,,1.486
17138,58.232,38,3.051,7.13,,,,,,,,,,,,,2.109
17139,7.674,3.606,51.938,84.742,,,,,,,,,,,,,1.839
17140,30.856,76.384,5.207,49.546,,,,,,,,,,,,,2.361
17141,75.687,86.195,34.641,80.824,,,,,,,,,,,,,2.454
17142,31.955,2.822,24.921,55.799,,,,,,,,,,,,,1.974
17143,39.829,70.726,64.752,13.495,,,,,,,,,,,,,1.831
17144,84.775,79.773,69.022,39.71,,,,,,,,,,,,,1.965
17145,46.701,36.35,25.091,19.65,,,,,,,,,,,,,1.752
17146,20.879,46.205,32.394,23.044,,,,,,,,,,,,,1.893
17147,22.561,32.383,67.775,69.107,,,,,,,,,,,,,1.982
17148,17.459,89.779,43.672,64.934,,,,,,,,,,,,,2.09
17149,51.764,73.611,3.333,20.102,,,,,,,,,,,,,1.935
17150,20.273,5.232,54.559,26.119,,,,,,,,,,,,,2.287
17151,38.547,86.395,88.564,33.727,,,,,,,,,,,,,1.928
17152,21.968,55.964,80.581,84.988,,,,,,,,,,,,,1.919
17153,15.459,14.473,21.094,46.74,,,,,,,,,,,,,2.238
17154,4.637,71.106,20.181,88.965,,,,,,,,,,,,,2.35
17155,77.527,41.623,84.241,65.32,,,,,,,,,,,,,2.341
17156,49.469,26.204,6.049,68.086,,,,,,,,,,,,,2.012
17157,60.296,3.548,72.086,74.047,,,,,,,,,,,,,2.64
17158,66.757,12.547,19.506,61.59,,,,,,,,,,,,,2.049
17159,88.097,34.017,10.245,79.356,,,,,,,,,,,,,2.123
17160,73.216,88.424,86.637,56.341,,,,,,,,,,,,,2.315
17161,32.096,31.523,62.864,8.817,,,,,,,,,,,,,2.55
17162,18.932,54.991,66.884,88.43,,,,,,,,,,,,,3.484
17163,78.485,22.475,41.398,83.653,,,,,,,,,,,,,2.907
17164,62.011,69.129,73.13,71.601,,,,,,,,,,,,,2.582
17165,37.566,89.614,26.038,27.313,,,,,,,,,,,,,1.927
17166,3.559,19.661,6.621,2.672,,,,,,,,,,,,,2.78
17167,60.018,44.314,17.149,56.925,,,,,,,,,,,,,2.581
17168,54.415,69.945,55.35,13.984,,,,,,,,,,,,,2.836
17169,51.46,85.61,5.294,53.56,,,,,,,,,,,,,2.598
17170,74.376,3.072,62.217,6.823,,,,,,,,,,,,,2.601
17171,69.816,68.883,13.486,12.638,,,,,,,,,,,,,2.229
17172,77.845,18.148,70.628,26.471,,,,,,,,,,,,,2.552
17173,43.239,40.668,41.748,56.427,,,,,,,,,,,,,2.472
17174,88.341,88.482,63.492,69.097,,,,,,,,,,,,,2.408
17175,61.355,78.352,85.58,29.406,,,,,,,,,,,,,2.415
17176,73.679,14.706,56.746,81.295,,,,,,,,,,,,,2.106
17177,22.857,15.237,57.538,32.581,,,,,,,,,,,,,2.605
17178,79.881,76.224,36.045,14.56,,,,,,,,,,,,,2.139
17179,75.694,82.676,40.709,23.831,,,,,,,,,,,,,2.737
17180,13.526,9.665,81.429,67.71,,,,,,,,,,,,,2.67
17181,59.086,8.961,20.155,10.731,,,,,,,,,,,,,2.663
17182,67.188,9.331,32.442,12.727,,,,,,,,,,,,,2.482
17183,80.236,51.886,50.42,66.333,,,,,,,,,,,,,2.647
17184,39.463,7.982,16.174,47.82,,,,,,,,,,,,,2.284
17185,51.929,26.12,10.514,40.187,,,,,,,,,,,,,2.413
17186,39.649,38.831,13.109,78.447,,,,,,,,,,,,,3.258
17187,58.15,10.989,41.569,13.875,,,,,,,,,,,,,2.612
17188,56.378,39.103,12.594,15.687,,,,,,,,,,,,,2.772
17189,76.794,40.394,88.396,74.656,,,,,,,,,,,,,2.516
17190,80.497,86.349,35.592,89.993,,,,,,,,,,,,,3.473
17191,21.68,65.975,42.308,58.325,,,,,,,,,,,,,2.639
17192,42.65,73.227,14.199,70.975,,,,,,,,,,,,,2.697
17193,10.167,44.183,13.161,72.889,,,,,,,,,,,,,2.704
17194,41.251,20.001,25.761,10.416,,,,,,,,,,,,,2.589
17195,23.196,89.708,24.525,88.724,,,,,,,,,,,,,2.066
17196,10.527,14.306,23.422,68.725,,,,,,,,,,,,,3.002
17197,41.939,55.79,47.627,59.917,,,,,,,,,,,,,2.15
17198,79.989,61.706,69.134,3.692,,,,,,,,,,,,,2.294
17199,42.347,35.048,67.028,65.91,,,,,,,,,,,,,2.536
17200,68.719,20.633,51.168,60.238,,,,,,,,,,,,,2.546
17201,76.032,73.876,80.314,81.79,,,,,,,,,,,,,2.592
17202,49.984,71.296,63.962,54.037,,,,,,,,,,,,,2.558
17203,89.618,46.158,48.093,19.965,,,,,,,,,,,,,2.414
17204,62.947,73.42,41.675,12.63,,,,,,,,,,,,,2.045
17205,24.169,89.427,1.738,49.954,,,,,,,,,,,,,2.86
17206,69.595,11.428,2.395,64.676,,,,,,,,,,,,,2.552
17207,46.59,87.838,21.338,86.998,,,,,,,,,,,,,2.408
17208,52.9,7.29,63.574,25.387,,,,,,,,,,,,,2.639
17209,2.33,21.662,45.337,11.927,,,,,,,,,,,,,3.401
17210,19.336,33.291,61.214,86.086,,,,,,,,,,,,,2.43
17211,63.897,71.859,1.887,59.101,,,,,,,,,,,,,2.287
17212,35.498,59.71,86.938,76.167,,,,,,,,,,,,,2.476
17213,3.563,12.222,78.032,6.388,,,,,,,,,,,,,2.417
17214,25.832,28.627,20.104,15.471,,,,,,,,,,,,,3.014
17215,81.247,3.025,14.299,18.487,,,,,,,,,,,,,2.337
17216,46.606,77.495,62.195,30.484,,,,,,,,,,,,,2.401
17217,41.848,6.262,55.054,55.327,,,,,,,,,,,,,2.021
17218,71.437,49.876,14.488,33.881,,,,,,,,,,,,,2.334
17219,62.492,26.127,84.891,63.091,,,,,,,,,,,,,2.506
17220,53.031,34.982,30.681,3.068,,,,,,,,,,,,,2.681
17221,27.861,60.816,86.605,6.151,,,,,,,,,,,,,2.492
17222,66.248,45.802,78.272,36.739,,,,,,,,,,,,,2.533
17223,43.22,71.283,11.249,4.639,,,,,,,,,,,,,2.656
17224,55.802,43.027,16.839,8.333,,,,,,,,,,,,,2.103
17225,11.385,37.267,23.445,18.964,,,,,,,,,,,,,2.622
17226,86.657,54.553,65.533,19.258,,,,,,,,,,,,,2.457
17227,24.387,30.569,39.227,3.442,,,,,,,,,,,,,2.552
17228,42.675,60.371,78.906,8.474,,,,,,,,,,,,,2.269
17229,47.811,36.844,47.794,17.951,,,,,,,,,,,,,2.964
17230,55.146,18.456,85.217,77.777,,,,,,,,,,,,,2.268
17231,56.684,64.914,22.078,26.708,,,,,,,,,,,,,2.334
17232,1.999,59.274,20.126,21.108,,,,,,,,,,,,,3.552
17233,65.864,14.313,79.081,79.593,,,,,,,,,,,,,2.47
17234,84.768,48.235,42.527,31.587,,,,,,,,,,,,,2.668
17235,13.129,26.138,64.336,21.666,,,,,,,,,,,,,2.324
17236,60.475,60.292,31.319,59.63,,,,,,,,,,,,,2.498
17237,73.424,49.595,52.955,87.651,,,,,,,,,,,,,2.041
17238,43.44,3.65,3.018,84.43,,,,,,,,,,,,,2.855
17239,57.478,81.586,46.108,35.944,,,,,,,,,,,,,2.406
17240,50.053,31.125,39.608,87.745,,,,,,,,,,,,,2.572
17241,50.41,2.963,41.941,40.894,,,,,,,,,,,,,2.198
17242,38.101,15.732,64.833,33.75,,,,,,,,,,,,,2.54
17243,23.605,86.492,62.48,4.647,,,,,,,,,,,,,2.564
17244,6.618,31.141,33.231,16.764,,,,,,,,,,,,,3.045
17245,7.937,41.564,32.281,15.586,,,,,,,,,,,,,3.142
17246,61.316,52.565,30.615,78.896,,,,,,,,,,,,,2.718
17247,21.045,6.098,83.387,40.338,,,,,,,,,,,,,2.024
17248,9.764,85.09,84.714,80.861,,,,,,,,,,,,,1.844
17249,75.845,69.946,18.486,9.601,,,,,,,,,,,,,2.711
17250,62.208,38.799,37.643,44.733,,,,,,,,,,,,,2.403
17251,41.539,40.1,83.023,19.267,,,,,,,,,,,,,2.222
17252,28.412,26.822,84.325,68.467,,,,,,,,,,,,,2.041
17253,72.949,62.291,42.456,54.554,,,,,,,,,,,,,2.486
17254,19.759,16.677,41.696,73.673,,,,,,,,,,,,,1.989
17255,5.415,83.05,79.057,53.806,,,,,,,,,,,,,1.616
17256,57.821,38.532,78.009,50.661,,,,,,,,,,,,,2.705
17257,21.232,19.437,45.138,53.088,,,,,,,,,,,,,2.327
17258,3.274,66.286,61.587,50.582,,,,,,,,,,,,,2.147
17259,9.167,74.582,52.89,79.175,,,,,,,,,,,,,2.212
17260,32.03,30.305,76.315,44.741,,,,,,,,,,,,,2.192
17261,34.416,33.734,54.455,3.497,,,,,,,,,,,,,2.438
17262,49.252,41.873,71.71,39.996,,,,,,,,,,,,,2.128
17263,34.005,15.007,64.281,56.947,,,,,,,,,,,,,3.018
17264,60.817,40.68,34.302,60.717,,,,,,,,,,,,,2.557
17265,12.273,73.235,28.381,13.753,,,,,,,,,,,,,2.558
17266,15.623,75.412,62.41,28.749,,,,,,,,,,,,,2.538
17267,44.687,56.766,31.037,60.181,,,,,,,,,,,,,2.108
17268,28.772,70.369,70.813,32.089,,,,,,,,,,,,,2.411
17269,74.889,41.834,42.418,41.596,,,,,,,,,,,,,2.361
17270,63.193,14.697,82.314,68.431,,,,,,,,,,,,,2.743
17271,80.274,19.956,75.311,6.907,,,,,,,,,,,,,2.61
17272,25.726,82.795,59.494,37.082,,,,,,,,,,,,,3.139
17273,37.182,72.136,76.179,73.558,,,,,,,,,,,,,2.593
17274,64.385,44.963,24.804,47.213,,,,,,,,,,,,,2.581
17275,59.254,73.573,27.184,88.433,,,,,,,,,,,,,2.509
17276,53.036,47.156,35.358,67.22,,,,,,,,,,,,,2.349
17277,28.505,55.495,87.662,27.533,,,,,,,,,,,,,3.066
17278,57.343,66.168,45.123,81.226,,,,,,,,,,,,,2.22
17279,15.702,49.58,47.918,63.207,,,,,,,,,,,,,2.214
17280,29.453,83.339,88.258,85.375,,,,,,,,,,,,,1.985
17281,27.673,68.993,86.548,45.88,,,,,,,,,,,,,2.403
17282,89.847,58.413,4.139,1.998,,,,,,,,,,,,,2.323
17283,9.029,16.856,41.181,3.71,,,,,,,,,,,,,2.259
17284,63.338,67.115,60.967,26.112,,,,,,,,,,,,,2.301
17285,15.969,33.099,65.986,53.501,,,,,,,,,,,,,1.82
17286,59.497,65.874,34.503,60.281,,,,,,,,,,,,,2.291
17287,7.589,17.25,22.322,50.131,,,,,,,,,,,,,2.44
17288,63.037,80.309,13.722,67.515,,,,,,,,,,,,,2.33
17289,17.867,85.205,4.598,23.476,,,,,,,,,,,,,2.289
17290,70.368,3.884,49.432,9.406,,,,,,,,,,,,,1.636
17291,10.964,69.672,41.514,53.997,,,,,,,,,,,,,2.707
17292,48.868,12.592,87.317,53.802,,,,,,,,,,,,,2.069
17293,85.605,44.338,21.463,59.841,,,,,,,,,,,,,1.895
17294,67.699,21.411,8.839,63.424,,,,,,,,,,,,,2.263
17295,75.504,50.889,26.787,19.051,,,,,,,,,,,,,2.178
17296,89.736,72.056,14.413,47.561,,,,,,,,,,,,,2.588
17297,6.564,41.864,86.316,82.008,,,,,,,,,,,,,1.805
17298,52.674,29.634,85.72,75.931,,,,,,,,,,,,,1.731
17299,17.931,78.162,8.897,8.319,,,,,,,,,,,,,2.793
17300,81.427,40.284,70.235,63.743,,,,,,,,,,,,,1.891
17301,64.265,69.848,71.195,78.709,,,,,,,,,,,,,2.162
17302,62.158,20.105,7.434,85.436,,,,,,,,,,,,,2.857
17303,47.392,77.179,62.936,26.792,,,,,,,,,,,,,2.1
17304,43.311,88.48,45.172,77.384,,,,,,,,,,,,,2.411
17305,19.054,39.285,69.79,62.707,,,,,,,,,,,,,2.243
17306,23.867,1.682,41.691,4.589,,,,,,,,,,,,,2.634
17307,89.772,51.428,30.69,9.488,,,,,,,,,,,,,1.715
17308,18.092,61.622,17.299,12.366,,,,,,,,,,,,,3.025
17309,37.64,63.807,44.86,37.688,,,,,,,,,,,,,2.214
17310,76.526,57.86,34.244,80.821,,,,,,,,,,,,,1.87
17311,43.418,66.987,61.527,43.285,,,,,,,,,,,,,2.361
17312,23.888,39.51,59.693,80.851,,,,,,,,,,,,,2.183
17313,45.366,56.932,77.284,51.117,,,,,,,,,,,,,2.442
17314,68.005,59.018,71.42,58.003,,,,,,,,,,,,,1.916
17315,16.306,38.256,6.746,76.392,,,,,,,,,,,,,1.739
17316,75.012,78.7,8.634,23.755,,,,,,,,,,,,,2.134
17317,55.03,51.141,33.235,67.105,,,,,,,,,,,,,2.275
17318,52.308,28.258,32.188,6.922,,,,,,,,,,,,,1.861
17319,60.783,86.432,83.368,85.081,,,,,,,,,,,,,2.203
17320,14.434,68.91,60.885,50.564,,,,,,,,,,,,,1.856
17321,21.416,73.029,47.499,47.62,,,,,,,,,,,,,2.849
17322,29.006,77.63,60.003,25.387,,,,,,,,,,,,,2.012
17323,52.493,46.28,21.543,5,,,,,,,,,,,,,2.006
17324,89.057,3.828,65.464,22.88,,,,,,,,,,,,,2.043
17325,19.628,74.686,37.492,21.399,,,,,,,,,,,,,1.985
17326,80.661,52.754,10.048,41.582,,,,,,,,,,,,,3.254
17327,68.512,2.552,35.33,12.6,,,,,,,,,,,,,2.2
17328,44.329,27.863,9.617,9.224,,,,,,,,,,,,,2.086
17329,8.307,18.676,63.733,44.131,,,,,,,,,,,,,2.466
17330,1.868,44.413,35.871,89.973,,,,,,,,,,,,,1.698
17331,39.781,36.472,52.014,78.621,,,,,,,,,,,,,1.979
17332,37.486,67.243,51.123,85.123,,,,,,,,,,,,,2.187
17333,35.374,73.537,80.489,4.54,,,,,,,,,,,,,2.876
17334,30.043,34.073,37.412,64.407,,,,,,,,,,,,,2.55
17335,10.974,24.003,89.354,10.016,,,,,,,,,,,,,2.02
17336,63.251,17.662,67.885,46.106,,,,,,,,,,,,,2.481
17337,28.465,35.391,11.919,1.996,,,,,,,,,,,,,1.886
17338,40.434,12.816,38.932,6.891,,,,,,,,,,,,,1.72
17339,61.715,56.4,78.287,51.76,,,,,,,,,,,,,2.332
17340,70.18,43.902,79.434,18.445,,,,,,,,,,,,,2.565
17341,86.382,4.413,34.575,33.434,,,,,,,,,,,,,2.337
17342,82.52,50.802,27.926,54.445,,,,,,,,,,,,,1.851
17343,54.442,4.454,30.428,44.428,,,,,,,,,,,,,2.075
17344,37.693,56.345,70.404,53.095,,,,,,,,,,,,,2.353
17345,85.792,53.579,26.024,17.186,,,,,,,,,,,,,1.654
17346,77.061,84.429,14.793,16.363,,,,,,,,,,,,,2.276
17347,87.215,68.85,57.836,4.371,,,,,,,,,,,,,2.104
17348,60.04,79.622,20.841,20.995,,,,,,,,,,,,,1.73
17349,27.992,73.908,38.852,57.353,,,,,,,,,,,,,2.207
17350,72.396,32.832,34.864,71.309,,,,,,,,,,,,,2.149
17351,6.202,66.079,49.178,11.682,,,,,,,,,,,,,1.691
17352,57.321,86.706,66.677,35.491,,,,,,,,,,,,,2.562
17353,31.045,74.095,52.345,76.538,,,,,,,,,,,,,1.921
17354,64.602,5.097,68.187,21.02,,,,,,,,,,,,,1.874
17355,63.349,81.179,86.923,69.721,,,,,,,,,,,,,1.953
17356,15.054,21.94,4.783,52.648,,,,,,,,,,,,,1.962
17357,4.435,6.46,49.283,40.398,,,,,,,,,,,,,2.07
17358,77.185,16.543,29.457,78.722,,,,,,,,,,,,,2.094
17359,1.963,33.263,32.821,59.362,,,,,,,,,,,,,1.661
17360,75.219,61.206,74.694,38.831,,,,,,,,,,,,,3.43
17361,46.323,81.778,33.8,9.8,,,,,,,,,,,,,2.077
17362,28.663,84.818,33.907,40.124,,,,,,,,,,,,,2.157
17363,48.708,37.675,78.816,60.112,,,,,,,,,,,,,1.949
17364,74.278,2.7,70.74,60.296,,,,,,,,,,,,,2.112
17365,28.617,45.966,86.204,11.548,,,,,,,,,,,,,2.801
17366,81.547,58.354,65.012,6.272,,,,,,,,,,,,,1.925
17367,14.023,89.721,58.518,6.49,,,,,,,,,,,,,2.197
17368,60.292,68.788,14.08,15.363,,,,,,,,,,,,,2.026
17369,55.821,18.465,53.017,28.55,,,,,,,,,,,,,1.726
17370,74.349,87.376,46.551,28.749,,,,,,,,,,,,,2.067
17371,40.683,43.687,72.111,2.708,,,,,,,,,,,,,2.123
17372,36.345,73.623,13.431,51.717,,,,,,,,,,,,,2.118
17373,67.95,20.068,71.334,74.153,,,,,,,,,,,,,2.472
17374,84.539,63.625,72.282,39.71,,,,,,,,,,,,,1.97
17375,80.981,69.824,83.462,57.386,,,,,,,,,,,,,2.821
17376,27.763,23.702,2.535,43.41,,,,,,,,,,,,,2.151
17377,59.69,34.022,67.67,87.957,,,,,,,,,,,,,2.21
